image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
breastplate/123.jpg,breastplate,breastplate,a breastplate showing a rigid shell and protective geometry.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
breastplate/153.jpg,breastplate,breastplate,a breastplate presenting a single solid armor panel and smooth surface.,a breastplate with a firm metallic surface and sculpted shape,0.04802616576551228
breastplate/163.jpg,breastplate,breastplate,a breastplate featuring a curved front plate and thick material.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
breastplate/184.jpg,breastplate,breastplate,a breastplate showing a rigid shell and protective geometry.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
breastplate/192.jpg,breastplate,breastplate,a breastplate with a firm metallic surface and sculpted shape.,a breastplate with a firm metallic surface and sculpted shape,0.8801117367933934
breastplate/199.jpg,breastplate,breastplate,a breastplate showing a continuous curved surface and solid metal form.,a breastplate with a firm metallic surface and sculpted shape,0.06038970633304927
breastplate/203.jpg,breastplate,bikini,a breastplate showing an elongated shell and protective armor structure.,a bikini with elastic textile material and streamlined form,0.025518615589394285
breastplate/223.jpg,breastplate,breastplate,a breastplate with a firm metallic surface and sculpted shape.,a breastplate with a firm metallic surface and sculpted shape,0.8801117367933934
breastplate/239.jpg,breastplate,breastplate,a breastplate with a thick curved armor form.,a breastplate with a firm metallic surface and sculpted shape,0.2626909894424158
breastplate/245.jpg,breastplate,breastplate,a breastplate with a firm metallic surface and sculpted shape.,a breastplate with a firm metallic surface and sculpted shape,0.8801117367933934
breastplate/262.jpg,breastplate,breastplate,a breastplate showing a rigid shell and protective geometry.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
breastplate/270.jpg,breastplate,breastplate,a breastplate showing a rigid shell and protective geometry.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
breastplate/301.jpg,breastplate,breastplate,a breastplate with a dense structure and curved armor form.,a breastplate with a firm metallic surface and sculpted shape,0.2777619034011791
breastplate/305.jpg,breastplate,breastplate,a breastplate with a firm metallic surface and sculpted shape.,a breastplate with a firm metallic surface and sculpted shape,0.8801117367933934
breastplate/359.jpg,breastplate,breastplate,a breastplate with smooth contours and reinforced edges.,a breastplate with a firm metallic surface and sculpted shape,0.1122444464861146
breastplate/371.jpg,breastplate,breastplate,a breastplate with reinforced contours and reinforced edges.,a breastplate with a firm metallic surface and sculpted shape,0.1122444464861146
breastplate/381.jpg,breastplate,breastplate,a breastplate with a firm metallic surface and sculpted shape.,a breastplate with a firm metallic surface and sculpted shape,0.8801117367933934
breastplate/384.jpg,breastplate,breastplate,a breastplate with a solid protective panel and symmetrical geometry.,a breastplate with a firm metallic surface and sculpted shape,0.2777619034011791
breastplate/387.jpg,breastplate,breastplate,a balloon with an inflated envelope and gentle curved geometry.,a breastplate with a firm metallic surface and sculpted shape,0.02777619034011792
breastplate/416.jpg,breastplate,breastplate,a breastplate showing an elongated shell and thick construction.,a breastplate with a firm metallic surface and sculpted shape,0.04939382737115371
breastplate/438.jpg,breastplate,breastplate,a breastplate featuring a curved front plate and thick material.,a breastplate with a firm metallic surface and sculpted shape,0.05307712171072445
brown_bear/006.jpg,brown_bear,brown_bear,a brown bear with shaggy coat texture and strong body mass.,a brown bear with voluminous hair and a sturdy build,0.2513293635022765
brown_bear/030.jpg,brown_bear,brown_bear,a brown bear with dense thick fur and a massive rounded body.,a brown bear with voluminous hair and a sturdy build,0.2557665697125104
brown_bear/045.jpg,brown_bear,brown_bear,a brown bear featuring thick insulating fur and a bulky silhouette.,a brown bear with voluminous hair and a sturdy build,0.11884631831419354
brown_bear/055.jpg,brown_bear,brown_bear,a brown bear showing coarse hair texture and powerful build.,a brown bear with voluminous hair and a sturdy build,0.1186840521952098
brown_bear/059.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/064.jpg,brown_bear,brown_bear,a brown bear featuring thick insulating fur and a bulky silhouette.,a brown bear with voluminous hair and a sturdy build,0.11884631831419354
brown_bear/072.jpg,brown_bear,brown_bear,a brown bear showing heavy fur coverage and compact proportions.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/080.jpg,brown_bear,brown_bear,a brown bear with voluminous black fur and heavy musculature.,a brown bear with voluminous hair and a sturdy build,0.4111336169005197
brown_bear/088.jpg,brown_bear,brown_bear,a brown bear with dense thick fur and a massive rounded body.,a brown bear with voluminous hair and a sturdy build,0.2557665697125104
brown_bear/125.jpg,brown_bear,brown_bear,a brown bear showing heavy fur coverage and compact proportions.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/142.jpg,brown_bear,brown_bear,a brown bear showing heavy fur coverage and compact proportions.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/145.jpg,brown_bear,brown_bear,a brown bear with dense thick fur and a massive rounded body.,a brown bear with voluminous hair and a sturdy build,0.2557665697125104
brown_bear/166.jpg,brown_bear,brown_bear,a brown bear featuring thick insulating fur and a bulky silhouette.,a brown bear with voluminous hair and a sturdy build,0.11884631831419354
brown_bear/192.jpg,brown_bear,brown_bear,a brown bear showing coarse fur strands and rounded contours.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/201.jpg,brown_bear,brown_bear,an american black bear featuring matte black fur and heavy musculature.,a brown bear with voluminous hair and a sturdy build,0.022710171642664416
brown_bear/212.jpg,brown_bear,brown_bear,a brown bear showing coarse fur strands and rounded contours.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/226.jpg,brown_bear,brown_bear,a brown bear with dense dark fur and a massive rounded body.,a brown bear with voluminous hair and a sturdy build,0.2557665697125104
brown_bear/250.jpg,brown_bear,brown_bear,a brown bear showing thick insulating fur and a bulky silhouette.,a brown bear with voluminous hair and a sturdy build,0.11884631831419354
brown_bear/267.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/311.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/316.jpg,brown_bear,brown_bear,a brown bear with heavy fur coverage and compact proportions.,a brown bear with voluminous hair and a sturdy build,0.2777619034011791
brown_bear/360.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/362.jpg,brown_bear,brown_bear,a brown bear showing heavy fur coverage and compact proportions.,a brown bear with voluminous hair and a sturdy build,0.1122444464861146
brown_bear/418.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/479.jpg,brown_bear,brown_bear,a brown bear with voluminousure and dense fur texture.,a brown bear with voluminous hair and a sturdy build,0.2777619034011791
brown_bear/526.jpg,brown_bear,american_black_bear,a brown bear with heavy fur density and robust structure.,an american black bear with layered dark fur and a broad torso,0.045293761707938834
brown_bear/551.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
brown_bear/565.jpg,brown_bear,brown_bear,a brown bear presenting for the dense fur and thick build.,a brown bear with voluminous hair and a sturdy build,0.10156297514737136
brown_bear/629.jpg,brown_bear,brown_bear,a brown bear featuring thick insulating fur and a bulky silhouette.,a brown bear with voluminous hair and a sturdy build,0.11884631831419354
brown_bear/632.jpg,brown_bear,brown_bear,a brown bear with layered fur and a broad muscular frame.,a brown bear with voluminous hair and a sturdy build,0.2826657746622342
bubble/025.jpg,bubble,bubble,a bubble with a transparent spherical shape and reflective surface.,a bubble with a transparent spherical form and reflective surface,0.5814307369682193
bubble/047.jpg,bubble,bubble,a bubble with a translucent body and curved silhouette.,a bubble with a smooth curved outline and reflective highlights,0.2907153684841096
bubble/050.jpg,bubble,bubble,a bubble with a fragile membrane and uniform round form.,a bubble with a smooth curved outline and reflective highlights,0.2777619034011791
bubble/072.jpg,bubble,bubble,a bubble with a clear round shape and iridescent sheen.,a bubble with a transparent spherical form and reflective surface,0.2777619034011791
bubble/081.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/111.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a smooth curved outline and reflective highlights,0.8801117367933934
bubble/127.jpg,bubble,bubble,a bubble with a clear round shape and iridescent sheen.,a bubble with a transparent spherical form and reflective surface,0.2777619034011791
bubble/133.jpg,bubble,bubble,a bubble with a transparent spherical form and reflective surface.,a bubble with a transparent spherical form and reflective surface,0.8801117367933934
bubble/139.jpg,bubble,bubble,a bubble displaying a thin membrane and smooth curvature.,a bubble with a smooth curved outline and reflective highlights,0.056122223243057295
bubble/146.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a smooth curved outline and reflective highlights,0.05307712171072445
bubble/152.jpg,bubble,bubble,a bubble showing a delicate surface and perfect spherical geometry.,a bubble with a transparent spherical form and reflective surface,0.05873949094699214
bubble/155.jpg,bubble,bubble,a bubble with a transparent spherical form and reflective surface.,a bubble with a transparent spherical form and reflective surface,0.8801117367933934
bubble/162.jpg,bubble,bubble,a bubble showing clear surfaces and a symmetrical silhouette.,a bubble with a smooth curved outline and reflective highlights,0.05307712171072445
bubble/174.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/195.jpg,bubble,bubble,a bubble showing clear surface texture and perfect spherical geometry.,a bubble with a smooth curved outline and reflective highlights,0.04939382737115371
bubble/239.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a transparent spherical form and reflective surface,0.31239399369202553
bubble/244.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a transparent spherical form and reflective surface,0.31239399369202553
bubble/251.jpg,bubble,bubble,a bubble with a transparent spherical form and reflective surface.,a bubble with a transparent spherical form and reflective surface,0.8801117367933934
bubble/267.jpg,bubble,bagel,a bubble showing a delicate surface and perfect spherical geometry.,a bagel with an irregular circular shape and dense crumb texture,0.022416933501922302
bubble/292.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/294.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a transparent spherical form and reflective surface,0.31239399369202553
bubble/323.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a transparent spherical form and reflective surface,0.31239399369202553
bubble/365.jpg,bubble,bubble,a bubble with a clear round shape and iridescent sheen.,a bubble with a transparent spherical form and reflective surface,0.2777619034011791
bubble/384.jpg,bubble,bubble,a bubble with a fragile membrane and uniform round form.,a bubble with a transparent spherical form and reflective surface,0.2777619034011791
bubble/385.jpg,bubble,bubble,a bubble with a smooth curved outline and reflective highlights.,a bubble with a smooth curved outline and reflective highlights,0.8801117367933934
bubble/404.jpg,bubble,bubble,a bubble with a clear round shape and iridescent sheen.,a bubble with a transparent spherical form and reflective surface,0.2777619034011791
bubble/423.jpg,bubble,bubble,a bubble featuring a lightweight transparent structure.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/438.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/449.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bubble/457.jpg,bubble,bubble,a bubble showing clear boundaries and smooth surface tension.,a bubble with a transparent spherical form and reflective surface,0.05307712171072445
bucket/067.jpg,bucket,bucket,a bucket displaying a wide opening and solid container shape.,a bucket with straight sides and durable material texture,0.05022037190492093
bucket/068.jpg,bucket,bucket,a bucket with reinforced rim and durable outer surface.,a bucket with straight sides and durable material texture,0.14923729480049117
bucket/073.jpg,bucket,bucket,a bucket showing a simple container form and smooth surface.,a bucket with straight sides and durable material texture,0.05022037190492093
bucket/075.jpg,bucket,bucket,a bucket with thick walls and a rounded base.,a bucket with straight sides and durable material textured interior,0.1122444464861146
bucket/118.jpg,bucket,barrel,a bucket showing a simple container form and smooth surface.,a barrel with reinforced bands and a solid rounded form,0.02984745896009824
bucket/145.jpg,bucket,bubble,a bucket with straight sides and durable material textured container.,a bubble with a transparent spherical form and reflective surface,0.02777619034011792
bucket/167.jpg,bucket,balloon,a bucket showing a compact cylindrical form.,a balloon with an inflated envelope and gentle curved geometry,0.021105340631872645
bucket/180.jpg,bucket,bucket,a bucket with straight sides and durable material texture.,a bucket with straight sides and durable material texture,0.8633400213704505
bucket/209.jpg,bucket,bucket,a bucket showing a simple container form and smooth surface.,a bucket with straight sides and durable material textured interior,0.04939382737115371
bucket/219.jpg,bucket,bucket,a bucket displaying thick walls and circular top geometry.,a bucket with straight sides and durable material texture,0.056122223243057295
bucket/220.jpg,bucket,bucket,a bucket showing a simple container form and smooth surface.,a bucket with straight sides and durable material texture,0.05022037190492093
bucket/231.jpg,bucket,bucket,a bucket with a rigid frame and open top design.,a bucket with straight sides and durable material texture,0.11412271829914293
bucket/274.jpg,bucket,bucket,a bucket featuring a sturdy cylindrical structure.,a bucket with straight sides and durable material texture,0.050712153369465586
bucket/333.jpg,bucket,bathtub,an american lobster featuring a smooth curved carapace and textured claws.,a bathtub with an elongated oval shape and smooth finish,0.027007097700389556
bucket/343.jpg,bucket,bucket,a bucket with straight sides and durable material textured interior.,a bucket with straight sides and durable material textured interior,0.8801117367933934
bucket/360.jpg,bucket,balloon,a bucket with thick walls and a rounded base.,a balloon with an inflated envelope and gentle curved geometry,0.02777619034011792
bucket/378.jpg,bucket,bucket,a bucket presenting a hollow container and solid construction.,a bucket with straight sides and durable material texture,0.056122223243057295
bucket/393.jpg,bucket,bucket,a bucket with straight sides and durable material texture.,a bucket with straight sides and durable material textured interior,0.7598356856515925
bucket/452.jpg,bucket,bucket,a bucket with a rigid frame and open top design.,a bucket with straight sides and durable material texture,0.11412271829914293
bucket/479.jpg,bucket,bathtub,a bathtub with a smooth curved rim and rigid finish texture.,a bathtub with an elongated oval shape and smooth finish,0.11239790830656897
bucket/491.jpg,bucket,bucket,a barrel showing consistent curvature and reinforced edges.,a bucket with thick walls and an extended volume,0.028517539529041507
bucket/502.jpg,bucket,bucket,a professional clear photo of anemone fish.,a bucket with straight sides and durable material textured interior,0.021105340631872645
bucket/523.jpg,bucket,bucket,a bucket with reinforced edges and durable woven material.,a bucket with straight sides and durable material texture,0.14923729480049117
bucket/584.jpg,bucket,backpack,a bathtub with a rigid frame and clean flat surfaces.,a backpack with a soft fabric surface and multiple stitched panels,0.04740604259878138
bucket/587.jpg,bucket,banana,a bucket with thick walls and an extended length.,a banana with a gently arched shape and firm outer peel,0.024808415001701823
bucket/617.jpg,bucket,bucket,a bucket with thick walls and a rounded base.,a bucket with straight sides and durable material texture,0.12753431387594827
bucket/635.jpg,bucket,barrel,a barrel with a cylindrical body and rigid outer surface.,a barrel with reinforced bands and a solid rounded form,0.1186840521952098
bucket/636.jpg,bucket,bucket,a bucket with thick walls and an elongated construction.,a bucket with straight sides and durable material texture,0.12753431387594827
bucket/642.jpg,bucket,bucket,a bucket showing a sturdy cylindrical structure.,a bucket with straight sides and durable material texture,0.050712153369465586
bucket/665.jpg,bucket,bobsled,a bucket with straight sides and durable material textured exterior.,a bobsled with an elongated aerodynamic body and smooth outer shell,0.024808415001701823
bulletproof_vest/014.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/016.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with structured padding and defined edges.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/023.jpg,bulletproof_vest,assault_rifle,an assault rifle showing a balanced linear structure and dense form.,an assault rifle with a long barrel and rigid mechanical structure,0.11094660471566163
bulletproof_vest/047.jpg,bulletproof_vest,backpack,a bulletproof vest with thick material layers and flat geometry.,a backpack with stitched pockets and a flexible silhouette,0.028240990488565418
bulletproof_vest/048.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/055.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/059.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with reinforced fabric panels and compact shape.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/070.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with a thick padded structure and flat panels.,a bulletproof vest with thick material layers and flat geometry,0.29377167835760565
bulletproof_vest/073.jpg,bulletproof_vest,assault_rifle,a professional clear photo of bulletproof vest.,an assault rifle with a long barrel and rigid mechanical structure,0.018850319022747353
bulletproof_vest/075.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/081.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/104.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with reinforced fabric panels and compact shape.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/111.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with structured padding and defined edges.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/113.jpg,bulletproof_vest,bulletproof_vest,a professional clear photo of bucket.,a bulletproof vest with thick material layers and flat geometry,0.021105340631872645
bulletproof_vest/125.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest featuring an elongated armored textile structure.,a bulletproof vest with thick material layers and flat geometry,0.10445522730720382
bulletproof_vest/150.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/168.jpg,bulletproof_vest,backpack,a bulletproof vest showing thick textile fabric sections and flat geometry.,a backpack with a soft fabric surface and multiple stitched panels,0.024808415001701823
bulletproof_vest/173.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/190.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/194.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with reinforced fabric panels and compact shape.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/203.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with structured padding and defined edges.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/218.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/225.jpg,bulletproof_vest,american_staffordshire_terrier,a bulletproof vest with thick material layers and flat geometry.,an american staffordshire terrier with a thick body and smooth coat,0.026658376817028855
bulletproof_vest/226.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with structured fabric textures and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/228.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/230.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with reinforced fabric panels and compact shape.,a bulletproof vest with thick material layers and flat geometry,0.2777619034011791
bulletproof_vest/251.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bulletproof_vest/269.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/294.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest showing reinforced sections and compact proportions.,a bulletproof vest with thick material layers and flat geometry,0.1122444464861146
bulletproof_vest/331.jpg,bulletproof_vest,bulletproof_vest,a bulletproof vest with thick material layers and flat geometry.,a bulletproof vest with thick material layers and flat geometry,0.8801117367933934
bullet_train/031.jpg,bullet_train,bullet_train,a bullet train with sleek aerodynamic contours and rigid structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.8801117367933934
bullet_train/144.jpg,bullet_train,bullet_train,a bullet train showing a clean elongated profile.,a bullet train with sleek aerodynamic contours and rigid structure,0.10445522730720382
bullet_train/153.jpg,bullet_train,bullet_train,a bullet train with elongated walls and streamlined geometry.,a bullet train with sleek aerodynamic contours and rigid structure,0.2777619034011791
bullet_train/155.jpg,bullet_train,bullet_train,a bullet train with curved edges and high - speed structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.2513293635022765
bullet_train/175.jpg,bullet_train,bullet_train,a bullet train with an elongated streamlined body and smooth exterior.,a bullet train with sleek aerodynamic contours and rigid structure,0.2513293635022765
bullet_train/181.jpg,bullet_train,breastplate,a backpack displaying padded structure and flexible material texture.,a breastplate with a firm metallic surface and sculpted shape,0.025098621243978974
bullet_train/222.jpg,bullet_train,bullet_train,a bullet train with curved edges and high - quality professional photo display.,a bullet train with sleek aerodynamic contours and rigid structure,0.20577107905082873
bullet_train/230.jpg,bullet_train,bullet_train,a bullet train showing a long narrow form and polished shell.,a bullet train with sleek aerodynamic contours and rigid structure,0.10156297514737136
bullet_train/231.jpg,bullet_train,bullet_train,a bullet train featuring an elongated streamlined and low - profile form.,a bullet train with sleek aerodynamic contours and rigid structure,0.09189798020039786
bullet_train/268.jpg,bullet_train,bullet_train,a bullet train showing a long narrow form and polished metal skin.,a bullet train with sleek aerodynamic contours and rigid structure,0.09189798020039786
bullet_train/279.jpg,bullet_train,bullet_train,a bullet train with extended length and solid build.,a bullet train with sleek aerodynamic contours and rigid structure,0.2777619034011791
bullet_train/320.jpg,bullet_train,bullet_train,a bullet train presenting a streamlined silhouette and solid build.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/341.jpg,bullet_train,bullet_train,a bullet train featuring a smooth body and elongated profile.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/348.jpg,bullet_train,bullet_train,a bullet train featuring an elongated streamlined and minimal form.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/349.jpg,bullet_train,bullet_train,a bullet train presenting a streamlined silhouette and solid build.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/354.jpg,bullet_train,bullet_train,a bullet train showing a clean elongated profile.,a bullet train with sleek aerodynamic contours and rigid structure,0.10445522730720382
bullet_train/371.jpg,bullet_train,bullet_train,a bullet train with curved edges and high - speed structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.2513293635022765
bullet_train/402.jpg,bullet_train,bullet_train,a bullet train with an elongated streamlined body and smooth exterior.,a bullet train with sleek aerodynamic contours and rigid structure,0.2513293635022765
bullet_train/408.jpg,bullet_train,bullet_train,a bullet train with a sleek elongated body and defined front end.,a bullet train with sleek aerodynamic contours and rigid structure,0.23801761257033807
bullet_train/430.jpg,bullet_train,bullet_train,a bullet train with an elongated streamlined body and smooth exterior.,a bullet train with sleek aerodynamic contours and rigid structure,0.2513293635022765
bullet_train/462.jpg,bullet_train,bullet_train,a bullet train featuring an elongated streamlined and dense form.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/479.jpg,bullet_train,bullet_train,a bullet train with an elongated streamlined body and smooth surface texture.,a bullet train with sleek aerodynamic contours and rigid structure,0.22741221234802106
bullet_train/503.jpg,bullet_train,bullet_train,a bullet train showing a long narrow form and polished shell.,a bullet train with sleek aerodynamic contours and rigid structure,0.10156297514737136
bullet_train/538.jpg,bullet_train,bullet_train,a bullet train with extended length and rigid structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.31239399369202553
bullet_train/551.jpg,bullet_train,bullet_train,a bullet train showing a long narrow form and polished shell.,a bullet train with sleek aerodynamic contours and rigid structure,0.10156297514737136
bullet_train/560.jpg,bullet_train,bullet_train,a bullet train featuring a smooth body and elongated profile.,a bullet train with sleek aerodynamic contours and rigid structure,0.1122444464861146
bullet_train/562.jpg,bullet_train,bullet_train,a bullet train with sleek aerodynamic contours and rigid structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.8801117367933934
bullet_train/583.jpg,bullet_train,bullet_train,a bullet train with smooth metal surfaces and streamlined thickness.,a bullet train with sleek aerodynamic contours and rigid structure,0.2777619034011791
bullet_train/599.jpg,bullet_train,bullet_train,a bullet train with sleek aerodynamic contours and rigid structure.,a bullet train with sleek aerodynamic contours and rigid structure,0.8801117367933934
bullet_train/608.jpg,bullet_train,bullet_train,a bullet train showing a clean elongated profile.,a bullet train with sleek aerodynamic contours and rigid structure,0.10445522730720382
bullfrog/013.jpg,bullfrog,bullfrog,a bullfrog with firm skin texture and compact proportions.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/016.jpg,bullfrog,bullfrog,a bullfrog with thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.13134549472120793
bullfrog/019.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/026.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/029.jpg,bullfrog,bullfrog,a bullfrog with firm skin texture and compact proportions.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/036.jpg,bullfrog,bullfrog,a bullfrog featuring a compact form and leathery skin surface.,a bullfrog with textured skin and a wide head shape,0.056122223243057295
bullfrog/075.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/086.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/183.jpg,bullfrog,bullfrog,a bullfrog with firm skin texture and compact proportions.,a bullfrog with textured skin and a wide head shape,0.1186840521952098
bullfrog/191.jpg,bullfrog,bullfrog,a bullfrog showing thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/209.jpg,bullfrog,bullfrog,a bullfrog showing thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/211.jpg,bullfrog,bullfrog,a bullfrog featuring a compact form and leathery skin surface.,a bullfrog with textured skin and a wide head shape,0.056122223243057295
bullfrog/234.jpg,bullfrog,african_crocodile,a bullfrog with firm skin texture and compact proportions.,a professional clear photo of african crocodile,0.024822529802838878
bullfrog/242.jpg,bullfrog,bullfrog,a bullfrog showing thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
bullfrog/283.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/284.jpg,bullfrog,bullfrog,a bullfrog with textured skin and a wide head shape.,a bullfrog with textured skin and a wide head shape,0.8801117367933934
bullfrog/286.jpg,bullfrog,bullfrog,a bullfrog featuring thick legs and a broad silhouette.,a bullfrog with textured skin and a wide head shape,0.06311969078225892
